257502
1978806501,1234,-7250,257817
1978807203,1097,-7241,257603
1978807904,1093,-7244,258056
1978808606,1078,-7355,257816
1978809309,1060,-7252,257644
1978810011,991,-7196,257684
1978810712,1173,-7405,257765
1978811414,1153,-7369,257765
1978812117,1058,-7162,257806
1978812819,1116,-7273,258060
1978813520,888,-7441,257842
1978814222,1114,-7248,257715
1978814923,1045,-7211,257810
1978815625,991,-7291,257976
1978816328,1155,-7247,257924
1978817031,1191,-7188,258000
1978817732,1151,-7244,257645
1978818434,1227,-7276,257816
1978819137,1288,-7216,257679
1978819839,1020,-7306,258112
1978820540,1159,-7352,257711
1978821242,1159,-7127,257897
1978821944,1256,-7409,257915
1978822646,1157,-7230,257747
1978823348,1245,-7373,257761
1978824050,1165,-7214,257890
1978824751,1107,-7338,257848
1978825454,1075,-7344,257785
1978826157,1154,-7202,257700
1978826858,1186,-7283,257979
1978827559,1170,-7105,257749
1978828262,1018,-7232,257865
1978828963,1127,-7217,258093
1978829664,888,-7144,257508
1978830366,1118,-7217,257772
1978831068,1069,-7208,257970
1978831770,1107,-7206,257992
1978832473,1001,-7381,257519
1978833175,1087,-7239,257931
1978833876,1207,-7220,257674
1978834578,1117,-7412,257555
1978835281,1258,-7328,257745
1978835982,1155,-7373,257589
1978836683,1120,-7536,257698
1978837385,1253,-7306,257680
1978838088,1185,-7224,257934
1978838790,1057,-7368,257827
1978839493,1113,-7397,257644
1978840195,1083,-7334,257651
1978840896,1117,-7514,258123
1978841598,1354,-7275,257922
1978842301,1131,-7290,257979
1978843003,1078,-7252,258022
1978843704,1023,-7202,257710
1978844407,1140,-7166,257655
1978845110,1233,-7115,257721
1978845811,1157,-7279,258171
1978846512,1150,-7151,257752
1978847215,1225,-7157,257934
1978847917,1085,-7395,257698
1978848618,1055,-7265,257616
1978849320,1241,-7162,257770
1978850022,1182,-7400,257691
1978850724,1128,-7254,257824
1978851427,1202,-7449,257963
1978852129,1154,-7288,257913
1978852830,1226,-7220,257748
1978853532,1235,-7410,257902
1978854235,1473,-7230,257628
1978854936,1202,-7214,257739
1978855637,1131,-7307,257852
1978856340,1122,-7625,257553
1978857043,1390,-7281,257801
1978857745,1109,-7265,257799
1978858447,1104,-7243,257854
1978859149,1071,-7246,257727
1978859851,1238,-7236,258001
1978860553,1121,-7289,257862
1978861256,1184,-7159,257748
1978861957,1294,-7252,257936
1978862658,1136,-7449,258021
1978863361,1138,-7119,257944
1978864064,906,-7463,258063
1978864765,1220,-7269,257806
1978865467,1135,-7233,257671
1978866169,1126,-7184,257828
1978866871,1173,-7067,257757
1978867573,903,-7283,257909
1978868276,1098,-7289,257851
1978868977,968,-7321,257977
1978869679,1238,-7400,257781
1978870382,1220,-7206,257510
1978871084,1102,-7195,257537
1978871785,1215,-7195,257919
1978872488,935,-7330,257866
1978873191,1024,-7316,257850
1978873893,1154,-7272,257590
1978874594,1253,-7200,257943
1978875296,1094,-7217,258019
1978875998,955,-7116,257684
1978876700,1137,-7073,257802
1978877403,1351,-7099,257929
1978878106,718,-7254,257524
1978878807,993,-7230,257510
1978879509,1031,-7251,258017
1978880211,1050,-7335,257660
1978880913,1338,-7147,257333
1978881615,1090,-7306,257865
1978882317,1137,-7186,257463
1978883019,1120,-7446,258036
1978883721,1251,-7242,257764
1978884424,1073,-7398,257869
1978885127,1172,-7252,257780
1978885828,1213,-7125,257829
1978886529,1070,-7229,257938
1978887232,1245,-7360,257864
1978887933,1131,-7104,258150
1979022378,1168,-7423,257645
1979023081,1028,-7329,258033
1979023782,1086,-7119,257727
1979024484,973,-7441,257782
1979025186,1173,-7143,257835
1979025888,1209,-7316,257921
1979026590,1176,-7056,257880
1979027292,1118,-7128,257906
1979027993,746,-7257,257974
1979028695,1207,-7157,257865
1979029398,1168,-7259,257571
1979030101,1033,-7311,257897
1979030802,1115,-7402,257989
1979031505,1144,-7112,257990
1979032208,1063,-7335,257901
1979032909,824,-7343,257708
1979033610,1220,-7324,257430
1979034312,1186,-7311,257934
1979035014,1038,-7290,257660
1979035716,1067,-7194,257857
1979036419,1280,-7440,257812
1979037121,1092,-7414,257842
1979037822,1217,-7145,257652
1979038524,1062,-7226,257658
1979039227,1189,-7429,257616
1979039928,1140,-7272,257930
1979040629,979,-7508,257388
1979041331,1202,-7290,257660
1979042034,1355,-7270,257834
1979042736,1131,-7364,257358
1979043439,984,-7168,257574
1979044142,1234,-7272,257889
1979044843,1150,-7201,257851
1979045544,1081,-7171,257916
1979046247,1113,-7103,257600
1979046949,1037,-7390,257626
1979047650,1074,-7298,257826
1979048352,1037,-7174,257634
1979049055,1302,-7194,257973
1979049757,1149,-7399,257951
1979050459,987,-7181,257762
1979051161,1042,-7399,257773
1979051862,964,-7163,257830
1979052563,946,-7289,257876
1979053265,1092,-7137,257778
1979053967,1076,-7117,257720
1979054669,1041,-7329,257703
1979055371,1317,-7038,257838
1979056073,1007,-7371,257816
1979056775,1116,-7358,257930
1979057478,948,-7153,257882
1979058181,1225,-7229,257860
1979058882,1248,-7247,257970
1979059583,1067,-7292,257620
1979060285,1189,-7472,257889
1979060987,1003,-7160,257893
1979061688,1091,-7375,257623
1979062390,1155,-7382,257676
1979063092,1020,-7329,257825
1979063794,955,-7315,257697
1979064497,1065,-7078,257617
1979065200,1192,-7243,257982
1979065901,1104,-7139,257628
1979066602,1047,-7423,257765
1979067305,1167,-7249,257983
1979068008,1007,-7295,257625
1979068709,1054,-7248,257695
1979069411,1132,-7355,258167
1979070113,1141,-7123,257762
1979070814,1010,-7334,257621
1979071516,983,-7174,257810
1979072219,1064,-7451,257840
1979072920,987,-7370,257744
1979073621,1193,-7081,257964
1979074323,1087,-7360,257920
1979075025,1167,-7301,257873
1979075727,1249,-7114,257544
1979076430,1015,-7306,257785
1979077133,1149,-7135,258086
1979077834,1216,-7222,257801
1979078535,1078,-7301,257809
1979079238,1015,-7213,257795
1979079939,1103,-7135,257570
1979080640,1028,-7071,257574
1979081342,1186,-7143,258040
1979082045,960,-7338,258120
1979082747,981,-7229,257738
1979083450,1111,-7330,257734
1979084153,1243,-7365,257953
1979084854,1166,-7247,257685
1979085555,1016,-7289,257726
1979086257,1128,-7212,257744
1979086959,1206,-7353,257986
1979087661,993,-7348,257829
1979088364,989,-7161,257626
1979089067,947,-7192,257749
1979089768,1001,-7185,257575
1979090470,1030,-7156,257921
1979091172,1019,-7047,257988
1979091873,1215,-7037,257874
1979092575,1068,-7240,257766
1979093278,1199,-7028,257898
1979093979,935,-7379,257847
1979094680,1031,-7280,257724
1979095383,1019,-7386,257823
1979096086,1161,-7323,258091
1979096787,1221,-7088,257779
1979097489,1222,-7402,257809
1979098191,1143,-7126,257683
1979098892,1038,-7164,257712
1979099594,1177,-7476,257898
1979100297,1119,-7302,258027
1979100998,1314,-7347,257591
1979101699,1228,-7266,257659
1979102402,1090,-7110,257909
1979103105,1098,-7224,257753
1979103806,1078,-7263,257867
1979104507,1200,-7222,257934
1979105210,1185,-7195,257961
1979105912,1214,-7138,257507
1979106614,1222,-7186,257522
1979107316,1018,-7452,257695
1979108018,1263,-6978,257465
1979108719,997,-7153,257804
1979109422,1189,-7235,258208
1979110125,1228,-7225,257820
1979110826,1256,-7303,257659
1979111527,1189,-7335,257640
1979112229,1164,-7111,257882
1979112931,1238,-7449,257950
1979113633,1073,-7118,257723
1979114336,1026,-7377,258159
1979115038,1044,-7118,257853
1979115739,1089,-7296,257812
1979116442,1296,-7224,257883
1979117145,1041,-7320,258109
1979117846,799,-7344,257762
1979118547,1235,-7414,257412
1979119249,1159,-7207,257807
1979119950,1053,-7329,257685
1979120652,1041,-7263,257739
1979121355,889,-7441,257668
1979122058,1123,-7301,257706
1979122759,1171,-7267,257800
1979123461,1049,-7122,258190
1979124164,1144,-7331,257708
1979124866,1152,-7283,257674
1979125568,966,-7338,257479
1979126271,950,-7251,257835
1979126972,1239,-7393,257546
1979127673,870,-7398,257533
1979128375,1051,-7309,257962
1979129077,1196,-7346,257620
1979129779,933,-7261,257878
1979130482,1135,-7088,257907
1979131185,1233,-7246,257954
1979131886,1063,-7390,258049
1979132587,1390,-7393,257931
1979133290,1054,-7326,257951
1979133992,1276,-7321,257680
1979134693,1092,-7141,257405
1979135395,1272,-7267,257733
1979136097,1003,-7281,258010
1979136799,1138,-7249,257814
1979137502,1235,-7341,257920
1979138205,1040,-7385,257801
1979138906,1211,-7153,257556
1979139607,1211,-7294,257878
1979140310,1100,-7489,258129
1979141013,1038,-7258,257686
1979141714,1237,-7318,257789
1979142416,1053,-7489,257887
1979143118,993,-7577,257784
